,Entity,Year,Annual CO₂ emissions,Share of global cumulative CO₂ emissions,Annual per capita CO2 emissions,Population (historical estimates),GDP,Country Size
3125,Belize,1935,0,,0,56832,,"22,966"
3126,Belize,1936,0,,0,57666,,"22,966"
3127,Belize,1937,0,,0,58512,,"22,966"
3128,Belize,1938,0,,0,59371,,"22,966"
3129,Belize,1939,0,,0,60197,,"22,966"
3130,Belize,1940,0,,0,60990,,"22,966"
3131,Belize,1941,0,,0,61747,,"22,966"
3132,Belize,1942,0,,0,62469,,"22,966"
3133,Belize,1943,0,,0,63154,,"22,966"
3134,Belize,1944,0,,0,63846,,"22,966"
3135,Belize,1945,0,,0,64546,,"22,966"
3136,Belize,1946,0,,0,65254,,"22,966"
3137,Belize,1947,0,,0,65969,,"22,966"
3138,Belize,1948,0,,0,66692,,"22,966"
3139,Belize,1949,0,,0,67736,,"22,966"
3140,Belize,1950,18320,7.94E-06,0.264992623,69134,,"22,966"
3141,Belize,1951,25648,1.85E-05,0.360032567,71238,,"22,966"
3142,Belize,1952,25648,2.86E-05,0.34904736,73480,,"22,966"
3143,Belize,1953,29312,3.95E-05,0.387422514,75659,,"22,966"
3144,Belize,1954,29312,4.99E-05,0.376654416,77822,,"22,966"
3145,Belize,1955,29312,5.96E-05,0.366377101,80005,,"22,966"
3146,Belize,1956,29312,6.86E-05,0.356532951,82214,,"22,966"
3147,Belize,1957,29312,7.70E-05,0.347014881,84469,,"22,966"
3148,Belize,1958,40304,8.87E-05,0.464556583,86758,,"22,966"
3149,Belize,1959,40304,9.96E-05,0.452457397,89078,,"22,966"
3150,Belize,1960,43968,0.000110896,0.480945089,91420,0.028072478,"22,966"
3151,Belize,1961,36640,0.000119169,0.390726641,93774,0.029965,"22,966"
3152,Belize,1962,69616,0.000136937,0.723659044,96200,0.031857592,"22,966"
3153,Belize,1963,62288,0.000151261,0.629954388,98877,0.033750114,"22,966"
3154,Belize,1964,84272,0.0001708,0.82790058,101790,0.036194586,"22,966"
3155,Belize,1965,84272,0.000188901,0.803715678,104853,0.04011004,"22,966"
3156,Belize,1966,80608,0.000204602,0.745852417,108075,0.044450044,"22,966"
3157,Belize,1967,120912,0.000229639,1.08516195,111423,0.047431256,"22,966"
3158,Belize,1968,102592,0.000248071,0.893323929,114843,0.04499991,"22,966"
3159,Belize,1969,135568,0.000272835,1.147286822,118164,0.047399905,"22,966"
3160,Belize,1970,120912,0.000291743,0.999925571,120921,0.053339893,"22,966"
3161,Belize,1971,142896,0.00031394,1.1607652,123105,0.059074687,"22,966"
3162,Belize,1972,157552,0.000337311,1.259660204,125075,0.065998069,"22,966"
3163,Belize,1973,146560,0.000356101,1.155025258,126889,0.078214768,"22,966"
3164,Belize,1974,153888,0.000375133,1.196324455,128634,0.10316045,"22,966"
3165,Belize,1975,175872,0.000397191,1.344402146,130818,0.118194026,"22,966"
3166,Belize,1976,175872,0.00041707,1.317521556,133487,0.097094227,"22,966"
3167,Belize,1977,197856,0.000439268,1.452687225,136200,0.11765,"22,966"
3168,Belize,1978,216176,0.000462795,1.555793852,138949,0.1363,"22,966"
3169,Belize,1979,208848,0.000483074,1.472388486,141843,0.1518,"22,966"
3170,Belize,1980,190528,0.000499089,1.312655446,145147,0.197938222,"22,966"
3171,Belize,1981,183200,0.000513306,1.231331747,148782,0.196089855,"22,966"
3172,Belize,1982,172208,0.000525085,1.129825482,152420,0.182206327,"22,966"
3173,Belize,1983,172208,0.000536091,1.103402319,156070,0.192103186,"22,966"
3174,Belize,1984,172208,0.000545953,1.078058583,159739,0.214381949,"22,966"
3175,Belize,1985,190528,0.000557354,1.165643947,163453,0.212643743,"22,966"
3176,Belize,1986,205184,0.00056991,1.227088965,167212,0.231638321,"22,966"
3177,Belize,1987,227168,0.000584233,1.328506681,170995,0.281082559,"22,966"
3178,Belize,1988,249152,0.000599988,1.425101956,174831,0.32009336,"22,966"
3179,Belize,1989,300448,0.000621154,1.681194778,178711,0.369133891,"22,966"
3180,Belize,1990,311440,0.00064221,1.705557959,182603,0.545686366,"22,966"
3181,Belize,1991,406704,0.000673196,2.180975772,186478,0.594975697,"22,966"
3182,Belize,1992,355408,0.000697033,1.867501787,190312,0.693625168,"22,966"
3183,Belize,1993,377392,0.00072196,1.943396226,194192,0.750018765,"22,966"
3184,Belize,1994,373728,0.00074502,1.883424885,198430,0.76964951,"22,966"
3185,Belize,1995,377392,0.000766919,1.853850235,203572,0.81649162,"22,966"
3186,Belize,1996,307776,0.000779777,1.466598684,209857,0.848205277,"22,966"
3187,Belize,1997,388384,0.000800169,1.788741151,217127,0.870861115,"22,966"
3188,Belize,1998,370064,0.000817777,1.645335835,224917,0.926550756,"22,966"
3189,Belize,1999,348080,0.000831981,1.495510204,232750,0.996906469,"22,966"
3190,Belize,2000,395712,0.000849523,1.645919641,240420,1.134756761,"22,966"
3191,Belize,2001,447008,0.000870875,1.801659754,248109,1.168127974,"22,966"
3192,Belize,2002,432352,0.000889428,1.688875,256000,1.24005954,"22,966"
3193,Belize,2003,432352,0.000905987,1.63765975,264006,1.303381861,"22,966"
3194,Belize,2004,392048,0.000917485,1.440606156,272141,1.394273991,"22,966"
3195,Belize,2005,421360,0.000930141,1.502785446,280386,1.468145956,"22,966"
3196,Belize,2006,443344,0.000943203,1.535417063,288745,1.584207353,"22,966"
3197,Belize,2007,476320,0.000957583,1.602788863,297182,1.699214299,"22,966"
3198,Belize,2008,436016,0.00096769,1.426347866,305687,1.731921564,"22,966"
3199,Belize,2009,516623.97,0.000983866,1.64436711,314178,1.681473348,"22,966"
3200,Belize,2010,538608,0.00099957,1.672098474,322115,1.739070295,"22,966"
3201,Belize,2011,553264,0.001014746,1.67886729,329546,1.818831938,"22,966"
3202,Belize,2012,450672,0.001021554,1.337039817,337067,1.89950325,"22,966"
3203,Belize,2013,439680,0.001027064,1.275562454,344695,2.021757434,"22,966"
3204,Belize,2014,468992,0.001034125,1.331066603,352343,2.125125606,"22,966"
3205,Belize,2015,641200,0.001052199,1.78168521,359884,2.194709309,"22,966"
3206,Belize,2016,626544,0.001068507,1.705684581,367327,2.240593543,"22,966"
3207,Belize,2017,615552,0.00108301,1.64277746,374702,2.266664817,"22,966"
3208,Belize,2018,604560,0.001095695,1.582302997,382076,2.292787336,"22,966"
3209,Belize,2019,707152,0.001113804,1.817390254,389103,2.386792476,"22,966"
3210,Belize,2020,613332,0.001126954,1.553010526,394931,2.04772781,"22,966"
3211,Belize,2021,702059,0.001143498,1.754985164,400037,2.424575179,"22,966"
3212,Belize,2022,725231,0.001160444,,,2.830507576,"22,966"
3213,Benin,1870,0,,0,924897,,"112,622"
3214,Benin,1871,0,,0,934295,,"112,622"
3215,Benin,1872,0,,0,943878,,"112,622"
3216,Benin,1873,0,,0,953650,,"112,622"
3217,Benin,1874,0,,0,963519,,"112,622"
3218,Benin,1875,0,,0,973488,,"112,622"
3219,Benin,1876,0,,0,983556,,"112,622"
3220,Benin,1877,0,,0,993724,,"112,622"
3221,Benin,1878,0,,0,1003995,,"112,622"
3222,Benin,1879,0,,0,1013854,,"112,622"
3223,Benin,1880,0,,0,1023293,,"112,622"
3224,Benin,1881,0,,0,1032302,,"112,622"
3225,Benin,1882,0,,0,1040872,,"112,622"
3226,Benin,1883,0,,0,1048993,,"112,622"
3227,Benin,1884,0,,0,1057174,,"112,622"
3228,Benin,1885,0,,0,1065415,,"112,622"
3229,Benin,1886,0,,0,1073717,,"112,622"
3230,Benin,1887,0,,0,1082080,,"112,622"
3231,Benin,1888,0,,0,1090504,,"112,622"
3232,Benin,1889,0,,0,1098781,,"112,622"
3233,Benin,1890,0,,0,1106908,,"112,622"
3234,Benin,1891,0,,0,1114882,,"112,622"
3235,Benin,1892,0,,0,1122700,,"112,622"
3236,Benin,1893,0,,0,1130358,,"112,622"
3237,Benin,1894,0,,0,1138065,,"112,622"
3238,Benin,1895,0,,0,1145820,,"112,622"
3239,Benin,1896,0,,0,1153625,,"112,622"
3240,Benin,1897,0,,0,1161479,,"112,622"
3241,Benin,1898,0,,0,1169383,,"112,622"
3242,Benin,1899,0,,0,1178059,,"112,622"
3243,Benin,1900,0,,0,1187522,,"112,622"
3244,Benin,1901,0,,0,1197783,,"112,622"
3245,Benin,1902,0,,0,1208859,,"112,622"
3246,Benin,1903,0,,0,1220763,,"112,622"
3247,Benin,1904,0,,0,1232779,,"112,622"
3248,Benin,1905,0,,0,1244910,,"112,622"
3249,Benin,1906,0,,0,1257157,,"112,622"
3250,Benin,1907,0,,0,1269520,,"112,622"
3251,Benin,1908,0,,0,1282001,,"112,622"
3252,Benin,1909,0,,0,1294402,,"112,622"
3253,Benin,1910,0,,0,1306722,,"112,622"
3254,Benin,1911,0,,0,1318957,,"112,622"
3255,Benin,1912,0,,0,1331103,,"112,622"
3256,Benin,1913,0,,0,1343159,,"112,622"
3257,Benin,1914,0,,0,1355319,,"112,622"
3258,Benin,1915,0,,0,1367585,,"112,622"
3259,Benin,1916,0,,0,1379959,,"112,622"
3260,Benin,1917,0,,0,1392440,,"112,622"
3261,Benin,1918,0,,0,1402597,,"112,622"
3262,Benin,1919,0,,0,1415022,,"112,622"
3263,Benin,1920,0,,0,1429764,,"112,622"
3264,Benin,1921,0,,0,1446872,,"112,622"
3265,Benin,1922,0,,0,1466398,,"112,622"
3266,Benin,1923,0,,0,1488394,,"112,622"
3267,Benin,1924,0,,0,1510720,,"112,622"
3268,Benin,1925,0,,0,1533380,,"112,622"
3269,Benin,1926,0,,0,1556381,,"112,622"
3270,Benin,1927,0,,0,1579727,,"112,622"
3271,Benin,1928,0,,0,1603423,,"112,622"
3272,Benin,1929,0,,0,1627144,,"112,622"
3273,Benin,1930,0,,0,1650885,,"112,622"
3274,Benin,1931,0,,0,1674644,,"112,622"
3275,Benin,1932,0,,0,1698414,,"112,622"
3276,Benin,1933,0,,0,1722192,,"112,622"
3277,Benin,1934,0,,0,1746303,,"112,622"
3278,Benin,1935,0,,0,1770751,,"112,622"
3279,Benin,1936,0,,0,1795542,,"112,622"
3280,Benin,1937,0,,0,1820679,,"112,622"
3281,Benin,1938,0,,0,1846169,,"112,622"
3282,Benin,1939,0,,0,1873533,,"112,622"
3283,Benin,1940,0,,0,1902827,,"112,622"
3284,Benin,1941,0,,0,1934104,,"112,622"
3285,Benin,1942,0,,0,1967420,,"112,622"
3286,Benin,1943,0,,0,2002834,,"112,622"
3287,Benin,1944,0,,0,2038885,,"112,622"
3288,Benin,1945,0,,0,2075585,,"112,622"
3289,Benin,1946,0,,0,2112945,,"112,622"
3290,Benin,1947,0,,0,2150978,,"112,622"
3291,Benin,1948,0,,0,2189696,,"112,622"
3292,Benin,1949,0,,0,2227533,,"112,622"
3293,Benin,1950,137812,5.97E-05,0.06085874,2264457,,"112,622"
3294,Benin,1951,115233,0.000106702,0.050525676,2280682,,"112,622"
3295,Benin,1952,128858,0.000156763,0.056077955,2297837,,"112,622"
3296,Benin,1953,107057,0.000195374,0.046211289,2316685,,"112,622"
3297,Benin,1954,126132.99,0.000239281,0.053963616,2337371,,"112,622"
3298,Benin,1955,125744,0.000280087,0.053279392,2360087,,"112,622"
3299,Benin,1956,145598,0.000325383,0.061040111,2385284,,"112,622"
3300,Benin,1957,149102,0.000369025,0.061789646,2413058,,"112,622"
3301,Benin,1958,124576,0.00040138,0.050984527,2443408,,"112,622"
3302,Benin,1959,102592,0.000423889,0.041426206,2476500,,"112,622"
3303,Benin,1960,161216,0.000463407,0.064170936,2512290,0.226195578,"112,622"
3304,Benin,1961,128240.01,0.000490125,0.050266092,2551223,0.235668221,"112,622"
3305,Benin,1962,135568,0.000517021,0.052276069,2593309,0.236434954,"112,622"
3306,Benin,1963,120912,0.000537168,0.045833177,2638089,0.253927697,"112,622"
3307,Benin,1964,142896,0.000561556,0.053207707,2685626,0.269819006,"112,622"
3308,Benin,1965,150224,0.000585722,0.054909584,2735843,0.28990868,"112,622"
3309,Benin,1966,113584,0.00059762,0.040730893,2788645,0.302925235,"112,622"
3310,Benin,1967,142896,0.00061584,0.050249249,2843744,0.306221953,"112,622"
3311,Benin,1968,153888,0.00063464,0.053042422,2901225,0.326323105,"112,622"
3312,Benin,1969,201520,0.000662519,0.068054089,2961174,0.330748245,"112,622"
3313,Benin,1970,282128,0.000705729,0.093313484,3023443,0.333627714,"112,622"
3314,Benin,1971,293120,0.000747482,0.094910447,3088385,0.335073028,"112,622"
3315,Benin,1972,388384,0.000806032,0.123046041,3156412,0.410331857,"112,622"
3316,Benin,1973,381056,0.000857449,0.118069583,3227385,0.504376074,"112,622"
3317,Benin,1974,406704,0.000910651,0.123195963,3301277,0.554654861,"112,622"
3318,Benin,1975,443344,0.00096743,0.131217293,3378701,0.67687014,"112,622"
3319,Benin,1976,260144,0.000983829,0.075178935,3460331,0.698408262,"112,622"
3320,Benin,1977,296784,0.001004943,0.083684623,3546458,0.750049779,"112,622"
3321,Benin,1978,362736,0.001035348,0.099736674,3636937,0.928843469,"112,622"
3322,Benin,1979,366400,0.001063407,0.09816753,3732395,1.18623102,"112,622"
3323,Benin,1980,479826,0.001108698,0.125151965,3833947,1.405251847,"112,622"
3324,Benin,1981,387291,0.001137111,0.098257855,3941578,1.291120188,"112,622"
3325,Benin,1982,442545,0.001172747,0.109152055,4054390,1.26777867,"112,622"
3326,Benin,1983,404411,0.001200333,0.096945416,4171533,1.095348199,"112,622"
3327,Benin,1984,448296,0.001231656,0.104423005,4293077,1.051134009,"112,622"
3328,Benin,1985,686373,0.001294089,0.155303539,4419558,1.045712789,"112,622"
3329,Benin,1986,624003,0.001343757,0.137101813,4551384,1.336102025,"112,622"
3330,Benin,1987,473696,0.001369168,0.101027258,4688794,1.562412228,"112,622"
3331,Benin,1988,508050.03,0.001396146,0.105150899,4831628,1.620246084,"112,622"
3332,Benin,1989,570164,0.001428972,0.114498051,4979683,1.502294416,"112,622"
3333,Benin,1990,579346,0.001460439,0.112857507,5133429,1.95996533,"112,622"
3334,Benin,1991,619650,0.001494177,0.117068498,5293055,1.986437797,"112,622"
3335,Benin,1992,670946,0.001533274,0.122933844,5457781,1.695315306,"112,622"
3336,Benin,1993,807422,0.001585513,0.141499369,5706188,2.274558083,"112,622"
3337,Benin,1994,911527,0.001646248,0.153885749,5923401,1.598075944,"112,622"
3338,Benin,1995,956267,0.001707893,0.15815184,6046512,2.169627138,"112,622"
3339,Benin,1996,1183806,0.00178914,0.190817652,6203860,2.361116449,"112,622"
3340,Benin,1997,1223975,0.001870186,0.191634573,6387026,2.268301646,"112,622"
3341,Benin,1998,1113856,0.001936333,0.169171585,6584179,2.455092686,"112,622"
3342,Benin,1999,1461936,0.002032438,0.215351746,6788596,3.677393999,"112,622"
3343,Benin,2000,1472928,0.002123673,0.210477761,6998022,3.51999144,"112,622"
3344,Benin,2001,1689104,0.002230375,0.234206036,7212043,3.666222635,"112,622"
3345,Benin,2002,2110055,0.002369196,0.283922965,7431787,4.194342686,"112,622"
3346,Benin,2003,2393998,0.002523645,0.312564571,7659211,5.349258094,"112,622"
3347,Benin,2004,2593600,0.002685731,0.328530109,7894558,6.19027038,"112,622"
3348,Benin,2005,2489730,0.002828872,0.305510085,8149420,6.567654954,"112,622"
3349,Benin,2006,3351106,0.003033471,0.398816086,8402635,7.034111315,"112,622"
3350,Benin,2007,3930960,0.003272225,0.454563904,8647761,8.169048383,"112,622"
3351,Benin,2008,3918994,0.003496788,0.440016429,8906472,9.787734526,"112,622"
3352,Benin,2009,4224517,0.003735249,0.460562611,9172514,9.738626517,"112,622"
3353,Benin,2010,4679390,0.00399103,0.495398125,9445716,9.535345016,"112,622"
3354,Benin,2011,4479719,0.004216463,0.460573893,9726385,10.69332136,"112,622"
3355,Benin,2012,4402539,0.00442387,0.439634587,10014087,11.14135812,"112,622"
3356,Benin,2013,4565975,0.004631607,0.442923134,10308730,12.51784512,"112,622"
3357,Benin,2014,4796000,0.004844219,0.451820069,10614845,13.28452785,"112,622"
3358,Benin,2015,5328876,0.005082001,0.487421373,10932791,11.388161,"112,622"
3359,Benin,2016,6494014,0.005383916,0.576728376,11260091,11.82106585,"112,622"
3360,Benin,2017,6804151,0.005689847,0.586727305,11596786,12.70165585,"112,622"
3361,Benin,2018,7434497,0.006018243,0.622618814,11940688,14.26240808,"112,622"
3362,Benin,2019,7116143,0.006311949,0.578998088,12290443,14.39070876,"112,622"
3363,Benin,2020,7744662,0.006637748,0.612559351,12643121,15.68674189,"112,622"
3364,Benin,2021,8312495,0.006975862,0.639575157,12996901,17.68762354,"112,622"
3365,Benin,2022,8432160,0.007305308,,,17.3967927,"112,622"
3366,Bermuda,1870,0,,,,,54
3367,Bermuda,1871,0,,0,12000,,54
3368,Bermuda,1872,0,,,,,54
3369,Bermuda,1873,0,,,,,54
3370,Bermuda,1874,0,,,,,54
3371,Bermuda,1875,0,,,,,54
3372,Bermuda,1876,0,,,,,54
3373,Bermuda,1877,0,,,,,54
3374,Bermuda,1878,0,,,,,54
3375,Bermuda,1879,0,,,,,54
3376,Bermuda,1880,0,,,,,54
3377,Bermuda,1881,0,,0,14000,,54
3378,Bermuda,1882,0,,,,,54
3379,Bermuda,1883,0,,,,,54
3380,Bermuda,1884,0,,,,,54
3381,Bermuda,1885,0,,,,,54
3382,Bermuda,1886,0,,,,,54
3383,Bermuda,1887,0,,,,,54
3384,Bermuda,1888,0,,,,,54
3385,Bermuda,1889,0,,,,,54
3386,Bermuda,1890,0,,,,,54
3387,Bermuda,1891,0,,0,15000,,54
3388,Bermuda,1892,0,,,,,54
3389,Bermuda,1893,0,,,,,54
3390,Bermuda,1894,0,,,,,54
3391,Bermuda,1895,0,,,,,54
3392,Bermuda,1896,0,,,,,54
3393,Bermuda,1897,0,,,,,54
3394,Bermuda,1898,0,,,,,54
3395,Bermuda,1899,0,,,,,54
3396,Bermuda,1900,0,,,,,54
3397,Bermuda,1901,0,,0,18000,,54
3398,Bermuda,1902,0,,,,,54
3399,Bermuda,1903,0,,,,,54
3400,Bermuda,1904,0,,,,,54
3401,Bermuda,1905,0,,,,,54
3402,Bermuda,1906,0,,,,,54
3403,Bermuda,1907,0,,,,,54
3404,Bermuda,1908,0,,,,,54
3405,Bermuda,1909,0,,,,,54
3406,Bermuda,1910,0,,,,,54
3407,Bermuda,1911,0,,0,19000,,54
3408,Bermuda,1912,0,,,,,54
3409,Bermuda,1913,0,,,,,54
3410,Bermuda,1914,0,,,,,54
3411,Bermuda,1915,0,,,,,54
3412,Bermuda,1916,0,,,,,54
3413,Bermuda,1917,0,,,,,54
3414,Bermuda,1918,0,,,,,54
3415,Bermuda,1919,0,,,,,54
3416,Bermuda,1920,0,,,,,54
3417,Bermuda,1921,0,,0,20000,,54
3418,Bermuda,1922,0,,,,,54
3419,Bermuda,1923,0,,,,,54
3420,Bermuda,1924,0,,,,,54
3421,Bermuda,1925,0,,,,,54
3422,Bermuda,1926,0,,,,,54
3423,Bermuda,1927,0,,,,,54
3424,Bermuda,1928,0,,,,,54
3425,Bermuda,1929,0,,,,,54
3426,Bermuda,1930,0,,,,,54
3427,Bermuda,1931,0,,0,28000,,54
3428,Bermuda,1932,0,,,,,54
3429,Bermuda,1933,0,,,,,54
3430,Bermuda,1934,0,,,,,54
3431,Bermuda,1935,0,,,,,54
3432,Bermuda,1936,0,,,,,54
3433,Bermuda,1937,0,,,,,54
3434,Bermuda,1938,0,,,,,54
3435,Bermuda,1939,0,,0,31000,,54
3436,Bermuda,1940,0,,,,,54
3437,Bermuda,1941,0,,,,,54
3438,Bermuda,1942,0,,,,,54
3439,Bermuda,1943,0,,,,,54
3440,Bermuda,1944,0,,,,,54
3441,Bermuda,1945,0,,,,,54
3442,Bermuda,1946,0,,,,,54
3443,Bermuda,1947,0,,,,,54
3444,Bermuda,1948,0,,,,,54
3445,Bermuda,1949,0,,,,,54
3446,Bermuda,1950,43968,1.91E-05,1.182953078,37168,,54
3447,Bermuda,1951,58624,4.33E-05,1.56051854,37567,,54
3448,Bermuda,1952,106256,8.57E-05,2.801075552,37934,,54
3449,Bermuda,1953,91600,0.00012005,2.390583814,38317,,54
3450,Bermuda,1954,84272,0.000149662,2.175828148,38731,,54
3451,Bermuda,1955,109920,0.000187008,2.807089228,39158,,54
3452,Bermuda,1956,135568,0.00023133,3.41859996,39656,,54
3453,Bermuda,1957,139232,0.000274199,3.461760318,40220,,54
3454,Bermuda,1958,146560,0.000316921,3.59030891,40821,,54
3455,Bermuda,1959,135568,0.00035301,3.272534157,41426,,54
3456,Bermuda,1960,157552,0.000393501,3.74695586,42048,0.084466653,54
3457,Bermuda,1961,175872,0.000437338,4.098720548,42909,0.089249985,54
3458,Bermuda,1962,157552,0.000472545,3.585127202,43946,0.094149984,54
3459,Bermuda,1963,150224,0.000502754,3.339943973,44978,0.096366651,54
3460,Bermuda,1964,201520,0.000545083,4.378870516,46021,0.107566649,54
3461,Bermuda,1965,179536,0.000577936,3.812209364,47095,0.11433905,54
3462,Bermuda,1966,201520,0.000613806,4.184906757,48154,0.134173375,54
3463,Bermuda,1967,212512,0.000649688,4.322688255,49162,0.15510298,54
3464,Bermuda,1968,223504,0.000684972,4.455110828,50168,0.15,54
3465,Bermuda,1969,197856,0.000710265,3.867547598,51158,0.1649,54
3466,Bermuda,1970,227168,0.000738852,4.365509157,52037,0.1863,54
3467,Bermuda,1971,230832,0.000765282,4.391780822,52560,0.2111,54
3468,Bermuda,1972,252815.98,0.000793483,4.791266725,52766,0.2354,54
3469,Bermuda,1973,425024,0.000854643,8.027499717,52946,0.2695,54
3470,Bermuda,1974,443344,0.000915415,8.345770114,53122,0.3126,54
3471,Bermuda,1975,458000,0.000974923,8.596741497,53276,0.345,54
3472,Bermuda,1976,468992,0.001030819,8.783773154,53393,0.3863,54
3473,Bermuda,1977,454336,0.001079305,8.499092729,53457,0.447,54
3474,Bermuda,1978,425024,0.001118258,7.946601851,53485,0.4758,54
3475,Bermuda,1979,461664,0.00115988,8.632783575,53478,0.5172,54
3476,Bermuda,1980,436016,0.001194771,8.137207696,53583,0.613299968,54
3477,Bermuda,1981,388384,0.001220725,7.201631745,53930,0.739100032,54
3478,Bermuda,1982,395712,0.001246576,7.279202384,54362,0.785500032,54
3479,Bermuda,1983,450672,0.001279056,8.22649362,54783,0.8894,54
3480,Bermuda,1984,443344,0.001307371,8.029121466,55217,0.985699968,54
3481,Bermuda,1985,450672,0.001333874,8.100949094,55632,1.039500032,54
3482,Bermuda,1986,421360,0.001354236,7.522405113,56014,1.173500032,54
3483,Bermuda,1987,571584,0.001392562,10.13662481,56388,1.296499968,54
3484,Bermuda,1988,644864,0.0014368,11.36164065,56758,1.415100032,54
3485,Bermuda,1989,780432,0.001495249,13.65991634,57133,1.501500032,54
3486,Bermuda,1990,501968.03,0.001515271,8.731397286,57490,1.5924,54
3487,Bermuda,1991,538608,0.001537726,9.302865433,57897,1.6349,54
3488,Bermuda,1992,461664,0.001551155,7.912793089,58344,1.6799,54
3489,Bermuda,1993,538608,0.001572259,9.165767575,58763,1.8203599,54
3490,Bermuda,1994,531280,0.00159106,8.983732964,59138,1.8671601,54
3491,Bermuda,1995,531280,0.001608069,8.931177084,59486,2.03075,54
3492,Bermuda,1996,527616,0.001622601,8.814608149,59857,2.69539,54
3493,Bermuda,1997,523952,0.001635784,8.696587439,60248,2.932827,54
3494,Bermuda,1998,520288,0.001648062,8.582211665,60624,3.130748,54
3495,Bermuda,1999,512960.03,0.001658219,8.408629434,61004,3.324433,54
3496,Bermuda,2000,516623.97,0.00166718,8.415441766,61390,3.480219,54
3497,Bermuda,2001,527616,0.001676468,8.539548434,61785,3.680483,54
3498,Bermuda,2002,556928,0.00168711,8.960164747,62156,3.937228,54
3499,Bermuda,2003,560592,0.001695471,8.970907345,62490,4.186525,54
